"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_trust","stop-violences-femmes.gouv.fr/185.194.82.16","443","OK","Ok via SAN (same w/o SNI)","",""
"cert_chain_of_trust","stop-violences-femmes.gouv.fr/185.194.82.16","443","CRITICAL","Some certificate trust checks failed -> Java (chain incomplete)  , OK -> Mozilla Microsoft Linux Apple","",""
"cert_certificatePolicies_EV","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","no","",""
"cert_expirationStatus","stop-violences-femmes.gouv.fr/185.194.82.16","443","OK","119 >= 60 days","",""
"cert_notBefore","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","2020-04-10 11:54","",""
"cert_notAfter","stop-violences-femmes.gouv.fr/185.194.82.16","443","OK","2022-04-10 11:54","",""
"cert_extlifeSpan","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","730 =< 398 days","",""
"cert_eTLS","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","not present","",""
"cert_crlDistributionPoints","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","http://crl.certigna.fr/servicesca.crl http://crl.dhimyotis.com/servicesca.crl","",""
"cert_ocspURL","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","http://servicesca.ocsp.certigna.fr http://servicesca.ocsp.dhimyotis.com","",""
"OCSP_stapling","stop-violences-femmes.gouv.fr/185.194.82.16","443","LOW","not offered","",""
"cert_mustStapleExtension","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","--","",""
"DNS_CAArecord","stop-violences-femmes.gouv.fr/185.194.82.16","443","LOW","--","",""
"certificate_transparency","stop-violences-femmes.gouv.fr/185.194.82.16","443","OK","yes (certificate extension)","",""
"certs_countServer","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","2","",""
"certs_list_ordering_problem","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","no","",""
"cert_caIssuers","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","Certigna Services CA (DHIMYOTIS from FR)","",""
"intermediate_cert <#1>","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","-----BEGIN CERTIFICATE----- MIIGFjCCBP6gAwIBAgIQb4L6KKzW94S7WxILqHNnrTANBgkqhkiG9w0BAQsFADA0 MQswCQYDVQQGEwJGUjESMBAGA1UECgwJRGhpbXlvdGlzMREwDwYDVQQDDAhDZXJ0 aWduYTAeFw0xNTExMjUxMTMzNTJaFw0yNTExMjIxMTMzNTJaMH0xCzAJBgNVBAYT AkZSMRIwEAYDVQQKDAlESElNWU9USVMxHDAaBgNVBAsMEzAwMDIgNDgxNDYzMDgx MDAwMzYxHTAbBgNVBGEMFE5UUkZSLTQ4MTQ2MzA4MTAwMDM2MR0wGwYDVQQDDBRD ZXJ0aWduYSBTZXJ2aWNlcyBDQTCCAiIwDQYJKoZIhvcNAQEBBQADggIPADCCAgoC ggIBALPM+7LpWBz9wFcPaTc3xnB+5g0XrnptB0EPPfrR04vO52Ykm4ky1d4ZLd10 tbM1fa1RqNSOVWWg93O4pL7zCFKlz6JV74ZZVhHpEAwzBwv2oPnxvVbxtSN67xsS Y66ahUYxjzs8+3FhmsiRxqwnTYvK2u70uglUvRisOKyTL/M6JnrC4y8tlmoz7OSa 5BmBMVplJFQtvmON6N9aHLvYMz+EyJPCbXL6pELxeHjFT5QmIaRamsr2DOTaCjtB ZKI1Wnh3X7lnbjM8MESJiV2t7E9tIQNG0Z/HI3tO4aaUMum3KysY5sC8v3vi7rry GidgzHQhrtP0ZXWW5UH/k7umLS/P/XXWnCFpc2Lxa1uDGfc2im7xibRoPP+JNZsz N76euFlls6jyEXAiwnVr14tVVTewLK0OWs5SJHpEKp8PGMZRDj59EmMvokWwzL6Q zNZ6vVAp00oOm05sbspNY9+MFqGKKUsKvhFGEa4XmRNxDe6KswLcjPZB+NKHZ0QW Fd4ip5C5XmEK/8qIPjwVr9dah9+oiHGGO8Wx7gJAMF5DTmkvW7GhqCKj1LmHnabj zc8av6kxWVQZi/C7HCm9i/W4wio+JA2EAFLqNL3GPNbK9kau4yPhQt/c7zxzo0OH nlsV4THCG7oOCd3cfCiyfQcb3FBt6OSpaKRZxjCLBwP00r0fAgMBAAGjggHZMIIB 1TASBgNVHRMBAf8ECDAGAQH/AgEAMA4GA1UdDwEB/wQEAwIBBjAdBgNVHQ4EFgQU rOyGj0s3HLh/FxsZ0K7oTuM0XBIwZAYDVR0jBF0wW4AUGu3+QTmQtCRZvgHyUtVF 9lo53BGhOKQ2MDQxCzAJBgNVBAYTAkZSMRIwEAYDVQQKDAlEaGlteW90aXMxETAP BgNVBAMMCENlcnRpZ25hggkA/tzjAQ/JSP8wSQYDVR0gBEIwQDA+BgoqgXoBgTEB AAECMDAwLgYIKwYBBQUHAgEWImh0dHBzOi8vd3d3LmNlcnRpZ25hLmZyL2F1dG9y aXRlcy8wfAYIKwYBBQUHAQEEcDBuMDQGCCsGAQUFBzAChihodHRwOi8vYXV0b3Jp dGUuY2VydGlnbmEuZnIvY2VydGlnbmEuZGVyMDYGCCsGAQUFBzAChipodHRwOi8v YXV0b3JpdGUuZGhpbXlvdGlzLmNvbS9jZXJ0aWduYS5kZXIwYQYDVR0fBFowWDAp oCegJYYjaHR0cDovL2NybC5jZXJ0aWduYS5mci9jZXJ0aWduYS5jcmwwK6ApoCeG JWh0dHA6Ly9jcmwuZGhpbXlvdGlzLmNvbS9jZXJ0aWduYS5jcmwwDQYJKoZIhvcN AQELBQADggEBAGLft7gIuGPZVfg0cTM+HT2xAZFPDb/2+siH06x+dH044zMKbBIN bRzhKipwB1A3MW8FQjveE9tyrfyuqZE/X+o2SlGcdNV44ybYkxo4f6kcLEavV/IW +oFEnojZlhpksYcxrvQoEyqkAwshe8IS2KtZHKVACrt+XSs0lwvy7ALGmHaF7A4b y6cZWItA7Lhj8XWp+8tBJDj7HocRbWtxzEODdBuyMgJzFrNjc+97J0vH/K0+3yjm kczpKshMA0tM+MF9XDMN/MuwrPmUWGO/fHiqHgUp8yqeWtl1n44ZxkkK1t9GRwhn DWLv73/xhTmdhWYQ/reo0GbgBoLiltKmIJQ= -----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","71E653BFBF5E72515B4099BBD5EC8872812B47C6EC1FA9ADD327E1C92C9EA16D","",""
"intermediate_cert_notBefore <#1>","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","2015-11-25 11:33","",""
"intermediate_cert_notAfter <#1>","stop-violences-femmes.gouv.fr/185.194.82.16","443","OK","2025-11-22 11:33","",""
"intermediate_cert_expiration <#1>","stop-violences-femmes.gouv.fr/185.194.82.16","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","Certigna Services CA <-- Certigna","",""
"intermediate_cert_badOCSP","stop-violences-femmes.gouv.fr/185.194.82.16","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","Got no HTTP time, maybe try different URL?","",""
"HSTS","stop-violences-femmes.gouv.fr/185.194.82.16","443","LOW","not offered","",""
"HPKP","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","No Server banner line in header, interesting!","",""
"banner_application","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","No application banner found","",""
"cookie_count","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","0 at '/'","",""
"Cache-Control","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","no-store, must-revalidate, no-cache, max-age=0","",""
"banner_reverseproxy","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","--","","CWE-200"
"heartbleed","stop-violences-femmes.gouv.fr/185.194.82.16","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","stop-violences-femmes.gouv.fr/185.194.82.16","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","stop-violences-femmes.gouv.fr/185.194.82.16","443","OK","no session ticket extension","CVE-2016-9244","CWE-200"
"ROBOT","stop-violences-femmes.gouv.fr/185.194.82.16","443","OK","not vulnerable","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","stop-violences-femmes.gouv.fr/185.194.82.16","443","OK","supported","","CWE-310"
"secure_client_renego","stop-violences-femmes.gouv.fr/185.194.82.16","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","stop-violences-femmes.gouv.fr/185.194.82.16","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","stop-violences-femmes.gouv.fr/185.194.82.16","443","OK","not vulnerable, no gzip/deflate/compress/br HTTP compression  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","stop-violences-femmes.gouv.fr/185.194.82.16","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","stop-violences-femmes.gouv.fr/185.194.82.16","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","stop-violences-femmes.gouv.fr/185.194.82.16","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","stop-violences-femmes.gouv.fr/185.194.82.16","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","stop-violences-femmes.gouv.fr/185.194.82.16","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://censys.io/ipv4?q=EFD32AAE1848AB838198C105CE2F6170520BA2D7E7EF3C46D55FAA0EB475DEE7","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","stop-violences-femmes.gouv.fr/185.194.82.16","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","stop-violences-femmes.gouv.fr/185.194.82.16","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
"BEAST","stop-violences-femmes.gouv.fr/185.194.82.16","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","stop-violences-femmes.gouv.fr/185.194.82.16","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","stop-violences-femmes.gouv.fr/185.194.82.16","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","stop-violences-femmes.gouv.fr/185.194.82.16","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_442","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_500","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_60","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_X","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-chrome_74_win10","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-chrome_79_win10","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-firefox_66_win81","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-firefox_71_win10","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-ie_6_xp","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","No connection","",""
"clientsimulation-ie_8_xp","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA","",""
"clientsimulation-ie_11_win81","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA","",""
"clientsimulation-ie_11_winphone81","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA","",""
"clientsimulation-ie_11_win10","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_15_win10","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_17_win10","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-opera_66_win10","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-safari_9_ios9","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-safari_9_osx1011","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-safari_10_osx1012","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-safari_121_ios_122","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-safari_130_osx_10146","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-apple_ats_9_ios9","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java_6u45","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","No connection","",""
"clientsimulation-java_7u25","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","No connection","",""
"clientsimulation-java_8u161","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java1102","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java1201","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_102e","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_110l","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_111d","stop-violences-femmes.gouv.fr/185.194.82.16","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
